,elbo,segment
295,6771.0905072331425,1
296,6804.983213633299,1
297,6793.650031775236,1
298,6772.420416676999,1
299,6790.16990070641,1
300,6762.996395230293,1
301,6769.634932509064,1
302,6760.301235350967,1
303,6757.82653824985,1
304,6765.027686825394,1
305,6769.59530185461,1
306,6759.950906807184,1
307,6766.787510406972,1
308,6763.688014267386,1
309,6753.828949150443,1
310,6758.312919947505,1
311,6760.920360326767,1
312,6757.833209908008,1
313,6779.903850217163,1
314,6752.313071703912,1
315,6763.803178671003,1
316,6762.164251589774,1
317,6751.036174690724,1
318,6747.806243565679,1
319,6768.461878809333,1
320,6756.565663236381,1
321,6739.104750674964,1
322,6749.650472916662,1
323,6748.2701478004465,1
324,6750.867889624835,1
325,6740.554783841969,1
326,6743.412545537948,1
327,6751.761844283341,1
328,6745.813490977883,1
329,6748.029430229962,1
330,6743.8477363646025,1
331,6743.83358951509,1
332,6737.362683829666,1
333,6751.326514846087,1
334,6750.184794065358,1
335,6745.92827821374,1
336,6733.185478559135,1
337,6732.491878432035,1
338,6741.9267761498695,1
339,6742.7628680258995,1
340,6732.964684711396,1
341,6756.387488308549,1
342,6736.6559629350895,1
343,6737.3883061885845,1
344,6737.953157955408,1
345,6729.078275945782,1
346,6736.508283391595,1
347,6731.467007294297,1
348,6749.068642255664,1
349,6731.314359119535,1
350,6732.828592440485,1
351,6734.6947414577,1
352,6726.8078176409,1
353,6729.865106531977,1
354,6733.919385871291,1
355,6730.820579966902,1
356,6728.451511183382,1
357,6735.737861776352,1
358,6738.910513132065,1
359,6721.5065351307385,1
360,6732.567794325949,1
361,6731.089207181334,1
362,6725.537144637108,1
363,6734.149288722872,1
364,6726.665696564317,1
365,6722.970979601145,1
366,6716.723652669787,1
367,6719.29233160317,1
368,6725.024568342416,1
369,6733.803898584843,1
370,6725.980437648297,1
371,6731.463349020481,1
372,6722.411581560969,1
373,6728.811845478415,1
374,6731.149051761627,1
375,6718.319168666005,1
376,6729.488849380613,1
377,6724.293139830231,1
378,6715.870544105768,1
379,6716.406452661753,1
380,6723.724017286301,1
381,6718.641077020766,1
382,6723.755500894785,1
383,6730.572781026363,1
384,6725.191982313991,1
385,6724.71254799664,1
386,6721.916828468442,1
387,6719.063425785304,1
388,6712.330779185891,1
389,6719.475239792466,1
390,6720.485813456773,1
391,6712.814561742544,1
392,6724.7685896068815,1
393,6722.388913601637,1
394,6718.283541435004,1
395,6723.211436200142,1
396,6722.363017845154,1
397,6722.237702122332,1
398,6715.014611843228,1
399,6725.96688401401,1
400,10429.480583041906,2
401,7651.121943342685,2
402,6896.973648753761,2
403,6550.211626261473,2
404,6278.090483143925,2
405,6273.890207940339,2
406,5973.551500454545,2
407,5893.513776752353,2
408,5871.154480367899,2
409,5647.75413659215,2
410,5949.460993382335,2
411,5611.695878571271,2
412,5567.144365015626,2
413,5655.808231219648,2
414,5577.752297502757,2
415,5538.545951148868,2
416,5564.67048946619,2
417,5491.023581397533,2
418,5549.42461513281,2
419,5504.68027985692,2
420,5492.940573644638,2
421,5504.773141098022,2
422,5476.689846664666,2
423,5438.780376690626,2
424,5437.764453542231,2
425,5393.732004937529,2
426,5389.218488693237,2
427,5378.347023251653,2
428,5372.118659526111,2
429,5402.6025102525955,2
430,5342.520458361508,2
431,5351.051815092563,2
432,5335.263611453773,2
433,5353.382503905892,2
434,5289.365653195978,2
435,5285.387642723323,2
436,5222.22491516769,2
437,5242.871350178123,2
438,5247.189645290375,2
439,5226.592880815267,2
440,5203.577320733666,2
441,5193.479692812263,2
442,5189.744378036261,2
443,5159.739189988375,2
444,5142.361437794566,2
445,5138.581681565941,2
446,5151.040740385651,2
447,5146.754046452045,2
448,5179.6206545978785,2
449,5131.842413049936,2
450,5100.357645097375,2
451,5106.009571427106,2
452,5129.336163929105,2
453,5106.146596741676,2
454,5120.861068949104,2
455,5116.694069342316,2
456,5069.082355810702,2
457,5099.749798566104,2
458,5116.184453359246,2
459,5037.212059915067,2
460,5063.458592493832,2
461,5077.130317358672,2
462,5045.261902710796,2
463,5046.170013004541,2
464,5076.397410252691,2
465,5020.358308734744,2
466,5064.6985901206735,2
467,5043.924644577131,2
468,4999.73267738074,2
469,5032.721109475195,2
470,5019.686410015822,2
471,5022.147808898985,2
472,5009.6738678425545,2
473,5025.781416280567,2
474,5045.17838395089,2
475,5005.263596332073,2
476,5012.047091116011,2
477,5002.430304241181,2
478,5080.110373127461,2
479,5033.4887986712165,2
480,5018.005063119531,2
481,5024.216376447678,2
482,5004.685776680708,2
483,4984.7099419415,2
484,4995.109704908728,2
485,5001.663692139089,2
486,5005.403182518482,2
487,4989.341076759994,2
488,4982.188784441351,2
489,4985.605195683242,2
490,4963.085068698227,2
491,4979.301832669974,2
492,4962.788513416052,2
493,4999.709501748533,2
494,4989.446785260738,2
495,4994.566788751632,2
496,4968.1742473647,2
497,5229.1367120753985,2
498,4953.614346323162,2
499,4982.454921992123,2
500,4962.7812796704475,2
501,4971.973840465397,2
502,4980.986616803705,2
503,4955.664546165615,2
504,4986.281017516554,2
505,4985.068123181165,2
506,4983.252188645676,2
507,4964.5567437410355,2
508,4964.627840004861,2
509,4954.255010172725,2
510,4963.4548701688645,2
511,4978.550841471553,2
512,4957.9797614842655,2
513,4957.471654474734,2
514,4945.883431206644,2
515,4949.65074263811,2
516,4944.341542061046,2
517,4941.5980659231545,2
518,4928.066294191776,2
519,4945.708148527145,2
520,4935.152019178867,2
521,4932.441356964409,2
522,4934.665426577627,2
523,4931.871705815196,2
524,4926.324192538858,2
525,4939.068503889441,2
526,4910.260521811247,2
527,4918.660239315033,2
528,4925.37547633648,2
529,4914.674554920197,2
530,4910.942304612697,2
531,4924.879046988488,2
532,4911.525023765117,2
533,4929.257199817896,2
534,4910.535909372567,2
535,4913.670422817766,2
536,4907.349592074752,2
537,4902.186834561824,2
538,4918.436147561669,2
539,4892.284021894634,2
540,4903.277182416618,2
541,4917.928716099263,2
542,4901.344866114856,2
543,4898.153376486897,2
544,4905.006970250606,2
545,4901.91417876035,2
546,4919.415849232674,2
547,4898.734494510293,2
548,4902.01556148976,2
549,4908.156535193325,2
550,4906.056572601199,2
551,4894.252316606044,2
552,4906.262751105427,2
553,4911.228060844541,2
554,4900.417212507129,2
555,4895.836353826523,2
556,4903.342858985066,2
557,4894.453992848098,2
558,4894.759437954426,2
559,4896.440592831373,2
560,4901.576260143518,2
561,4886.795302888751,2
562,4895.522283312678,2
563,4905.330592930317,2
564,4894.471116685868,2
565,4894.757980072498,2
566,4895.37201191634,2
567,4897.520155608653,2
568,4902.159852233529,2
569,4894.61911637783,2
570,4899.549988454581,2
571,4892.859074527025,2
572,4893.332954761387,2
573,4894.828677859902,2
574,4893.454020980001,2
575,4888.395844355225,2
576,4902.111386312544,2
577,4888.266383394599,2
578,4900.202254243195,2
579,4897.664500048756,2
580,4893.673900532723,2
581,4900.455616933108,2
582,4900.83397487998,2
583,4913.110996127129,2
584,4892.715088874102,2
585,4918.611303988098,2
586,4897.343511074781,2
587,4886.419316618145,2
588,4898.20443919003,2
589,4900.184185196459,2
590,4896.786445221305,2
591,4900.526273664832,2
592,4888.321616512537,2
593,4888.4486442863945,2
594,4878.448304712772,2
595,4898.398550480605,2
596,4883.979266411066,2
597,4896.525323286653,2
598,4881.884509819746,2
599,4890.635540053248,2
