,beta,bias,gamma,kappa
376,0.6644261479377747,0.4861485958099365,4.154635906219482,0.299999862909317
377,0.5187211036682129,0.5092043876647949,4.255703926086426,0.07446981966495514
378,0.7485336661338806,0.479423463344574,4.049111366271973,0.15169264376163483
379,0.6054126620292664,0.5651638507843018,4.279514312744141,0.10215936601161957
380,0.6878546476364136,0.5759164690971375,4.444894790649414,0.06479217112064362
381,0.6746860146522522,0.5537280440330505,4.5996246337890625,-0.043798014521598816
382,0.6718451976776123,0.5667448043823242,4.367551803588867,-0.050103962421417236
383,0.5954989790916443,0.5238508582115173,4.293484210968018,0.21171435713768005
384,0.5889403223991394,0.5603547692298889,4.0409393310546875,0.024240925908088684
385,0.7973588109016418,0.504295825958252,4.08098030090332,0.016852781176567078
386,0.6821741461753845,0.521189272403717,4.08101749420166,0.15782099962234497
387,0.9507718086242676,0.470615029335022,4.253145694732666,0.2530257999897003
388,0.5098205208778381,0.5288004279136658,4.051938533782959,0.04313824325799942
389,0.5506250858306885,0.5566174387931824,4.2829084396362305,0.06558842957019806
390,0.6920871734619141,0.4737119674682617,3.8707852363586426,0.027159079909324646
391,0.5703026056289673,0.5879868865013123,4.105763912200928,0.10924467444419861
392,0.37217873334884644,0.54892498254776,4.301812648773193,-0.03300349414348602
393,0.8031432628631592,0.4726864695549011,4.192083358764648,0.12385351210832596
394,0.6683095693588257,0.5018523335456848,4.133557319641113,0.08963556587696075
395,0.4984465539455414,0.5780929923057556,4.051190376281738,0.11198359727859497
396,0.5694164633750916,0.5836584568023682,4.098161220550537,-0.10643914341926575
397,0.7586231231689453,0.5794147253036499,4.19175386428833,0.0658661425113678
398,0.8240010738372803,0.4768899977207184,4.3047404289245605,0.06459011882543564
399,0.39911210536956787,0.5430766940116882,3.971450090408325,0.0624893493950367
400,0.7958258390426636,0.5220091938972473,4.107468128204346,0.12071147561073303
401,0.7061899304389954,0.46879464387893677,4.142475605010986,0.05149403214454651
402,0.4399016499519348,0.5556631088256836,4.152310371398926,0.09611943364143372
403,0.5661886930465698,0.600993812084198,4.287148952484131,0.17668241262435913
404,0.6784701943397522,0.5020031929016113,4.164031028747559,0.1212758868932724
405,0.4779972434043884,0.5566327571868896,4.1292405128479,0.16139130294322968
406,0.5022067427635193,0.5618709325790405,4.1730475425720215,0.037186264991760254
407,0.6594154238700867,0.5687794089317322,3.980820894241333,0.13375301659107208
408,0.5565974712371826,0.4852648079395294,4.314937591552734,0.14231234788894653
409,0.38960546255111694,0.6049805283546448,3.823596954345703,0.14185667037963867
410,0.5507017374038696,0.6256611943244934,3.9822213649749756,0.058001354336738586
411,0.40201354026794434,0.5729606747627258,4.503044128417969,0.10387071967124939
412,0.45312198996543884,0.5670976638793945,4.225620269775391,0.24668031930923462
413,0.7533021569252014,0.5111453533172607,4.428039073944092,0.11254663020372391
414,0.4749017059803009,0.6256408095359802,3.8595731258392334,0.10725195705890656
415,0.3778199255466461,0.6019997596740723,3.8171329498291016,0.07339316606521606
416,0.5585196614265442,0.6275691390037537,4.253584861755371,0.1465817391872406
417,0.4642849266529083,0.6022423505783081,4.155070781707764,0.07631199061870575
418,0.6296818256378174,0.566164493560791,4.14988899230957,0.1838115006685257
419,0.8643943071365356,0.4814351201057434,4.1013503074646,0.0991012379527092
420,0.6918307542800903,0.5069378018379211,4.116744518280029,0.0757346823811531
421,0.6729046702384949,0.5204819440841675,4.181280612945557,0.10026966035366058
422,0.6388412714004517,0.5805440545082092,3.903653383255005,0.1987973153591156
423,0.6118276715278625,0.50367271900177,4.084945201873779,0.20767593383789062
424,0.3286741077899933,0.5764380693435669,3.801673650741577,0.13569298386573792
425,0.41590797901153564,0.5753656625747681,4.257165908813477,0.1039595976471901
426,0.588958740234375,0.5135650634765625,4.136861324310303,0.20158322155475616
427,0.7205698490142822,0.5050190687179565,4.1330180168151855,0.11314448714256287
428,0.5723860263824463,0.5257157683372498,4.193723201751709,0.05363374203443527
429,0.6428610682487488,0.5562741160392761,4.173262119293213,0.026121117174625397
430,0.49552905559539795,0.5534195303916931,4.461705684661865,0.12666979432106018
431,0.6966918110847473,0.4806573987007141,4.090196132659912,0.19308483600616455
432,0.6886755228042603,0.4753465950489044,4.473846435546875,0.04695384204387665
433,0.5834569931030273,0.5361483693122864,4.397634983062744,0.09498710930347443
434,0.6776946783065796,0.5019484758377075,3.99499773979187,0.26986873149871826
435,0.6804642081260681,0.5833229422569275,4.262234687805176,-0.0068291425704956055
436,0.7873258590698242,0.49283114075660706,4.132091522216797,0.1758689433336258
437,0.5266700387001038,0.5609065294265747,3.9934353828430176,0.12272664159536362
438,0.4944096803665161,0.6041650772094727,4.292203426361084,-0.011268869042396545
439,0.5473425984382629,0.5304189920425415,4.310914039611816,0.17204317450523376
440,0.7638643980026245,0.4761746823787689,4.2228546142578125,0.10283438116312027
441,0.6657428741455078,0.5294328331947327,4.1583027839660645,0.023061193525791168
442,0.77513188123703,0.4183008670806885,4.084044456481934,0.08322259038686752
443,0.46241942048072815,0.6050474047660828,3.9547340869903564,0.155686154961586
444,0.62351393699646,0.5284597873687744,3.701845645904541,0.22624310851097107
445,0.5547884702682495,0.5403518676757812,4.035792350769043,0.04677853733301163
446,0.7098223567008972,0.5725477337837219,4.4184699058532715,-0.03168436884880066
447,0.5321217179298401,0.5996243357658386,4.291945934295654,0.13923659920692444
448,0.7646925449371338,0.48435941338539124,4.11378288269043,0.1337793916463852
449,0.657599151134491,0.5455645322799683,4.129515171051025,0.08397583663463593
450,0.6928003430366516,0.5206776261329651,4.106853008270264,0.07446441799402237
451,0.5149604678153992,0.6271781921386719,4.0324273109436035,0.21096207201480865
452,0.5126829147338867,0.4886793792247772,4.219929218292236,0.030788324773311615
453,0.6342753171920776,0.45670652389526367,4.486756324768066,0.03322632610797882
454,0.5435276031494141,0.559643030166626,4.003990173339844,0.08051931858062744
455,0.524594783782959,0.5282731652259827,4.1107048988342285,0.15872451663017273
456,0.7533365488052368,0.5526308417320251,4.435680866241455,0.15567204356193542
457,0.6033152341842651,0.5498349070549011,3.9236013889312744,0.20466093719005585
458,0.4205491244792938,0.6295430064201355,4.032238960266113,0.1453617811203003
459,0.6058003902435303,0.5934598445892334,4.001284599304199,0.12089322507381439
460,0.4821808338165283,0.5853952169418335,4.141770362854004,-0.018280334770679474
461,0.7539323568344116,0.5383581519126892,4.078760147094727,0.04960838705301285
462,0.6421589255332947,0.569256067276001,4.479285717010498,0.08655311912298203
463,0.8638595342636108,0.5199587941169739,3.861355781555176,0.06496711820363998
464,0.800601601600647,0.5027133822441101,4.0974650382995605,0.25638943910598755
465,0.7989469170570374,0.48721054196357727,4.295758247375488,-0.030403584241867065
466,0.466402530670166,0.6151934862136841,4.269768714904785,0.11242178082466125
467,0.4871821105480194,0.58981853723526,3.8205299377441406,0.04941053315997124
468,0.7613672018051147,0.4682314395904541,3.916569232940674,-0.013385772705078125
469,0.7051100134849548,0.47199562191963196,3.6930510997772217,0.2222582995891571
470,0.6942217350006104,0.5426926016807556,4.034573078155518,0.15340223908424377
471,0.4852302074432373,0.6029760837554932,4.4067559242248535,0.1259157955646515
472,0.5149047374725342,0.5657350420951843,3.8928632736206055,0.10973379015922546
473,0.5671774744987488,0.5443505048751831,4.266905784606934,0.13220365345478058
474,0.6577278971672058,0.5137037038803101,4.062001705169678,0.16567076742649078
475,0.3249000608921051,0.6426006555557251,3.5624759197235107,0.10428325086832047
476,0.5885154008865356,0.5668998956680298,4.259809494018555,0.0311824232339859
477,0.3602421283721924,0.5828118324279785,4.150650501251221,0.166782945394516
478,0.7287463545799255,0.5178338885307312,4.346378803253174,0.0005949214100837708
479,0.22132298350334167,0.7530369162559509,3.863985538482666,0.11167380213737488
480,0.49078133702278137,0.5567442774772644,4.2550578117370605,0.084752157330513
481,0.45350128412246704,0.5202128887176514,3.8227295875549316,0.1086665540933609
482,0.7173057198524475,0.5064637660980225,4.357882022857666,0.14449214935302734
483,0.12093847990036011,0.6896348595619202,4.235220909118652,0.17849098145961761
484,0.3710193932056427,0.581697940826416,3.9062340259552,0.08235053718090057
485,0.5831909775733948,0.5575068593025208,4.037758827209473,0.14380130171775818
486,0.6188819408416748,0.5691007971763611,4.470252513885498,0.047485001385211945
487,0.5124505758285522,0.6113480925559998,4.171456813812256,0.15197184681892395
488,0.508626401424408,0.5797164440155029,3.9195518493652344,0.12698298692703247
489,0.46054771542549133,0.6105879545211792,3.950279951095581,0.2953210175037384
490,0.5660303235054016,0.4678594768047333,4.152299880981445,0.13475346565246582
491,0.4475628435611725,0.5980228781700134,3.842376947402954,0.17653226852416992
492,0.7315923571586609,0.567514955997467,4.094337463378906,0.12157150357961655
493,0.5942304730415344,0.49950775504112244,4.160677433013916,0.08402088284492493
494,0.5155630111694336,0.5818643569946289,4.336709976196289,0.005945451557636261
495,0.702698290348053,0.4840511083602905,4.025168418884277,0.21388563513755798
496,0.5450440049171448,0.5538602471351624,3.9032349586486816,0.14209063351154327
497,0.6387812495231628,0.5914716720581055,4.207241535186768,0.13643471896648407
498,0.38006192445755005,0.6158833503723145,4.065365314483643,0.1490120142698288
499,0.6609048843383789,0.5129547119140625,4.096005439758301,0.033484943211078644
500,0.6792157292366028,0.5337117910385132,3.7140064239501953,0.2207762897014618
501,0.7335703372955322,0.49958211183547974,4.099952697753906,0.10908602178096771
502,0.5561231374740601,0.540554404258728,3.89261794090271,0.07765120267868042
503,0.8082437515258789,0.49108755588531494,4.214328765869141,0.13118712604045868
504,0.4778877794742584,0.5796939134597778,4.368220806121826,0.17569027841091156
505,0.6855658888816833,0.5202152132987976,4.303408145904541,0.1409279704093933
506,0.6543521285057068,0.5827100276947021,4.047638416290283,0.10629189014434814
507,0.7661411166191101,0.5345196723937988,4.170592308044434,0.10689724236726761
508,0.6004539132118225,0.5359160900115967,4.3778862953186035,0.15837158262729645
509,0.5771277546882629,0.5467146635055542,4.156540393829346,0.17166492342948914
510,0.8269504904747009,0.5066673159599304,3.8045787811279297,0.1832481026649475
511,0.561558187007904,0.4994228184223175,4.024038314819336,0.09990692138671875
512,0.505264163017273,0.5729517340660095,4.118598461151123,0.03046535700559616
513,0.6565122008323669,0.5828326940536499,4.175779342651367,-0.004539869725704193
514,0.8873819708824158,0.5081961154937744,3.9152278900146484,0.1073090210556984
515,0.8164676427841187,0.5434374809265137,4.145415782928467,0.2001785784959793
516,0.5591442584991455,0.565005362033844,4.288599491119385,0.03723243623971939
517,0.6914536356925964,0.571265459060669,3.9607439041137695,0.1361483484506607
518,0.6148973107337952,0.5860713720321655,4.096930503845215,0.18007537722587585
519,0.8873082399368286,0.49980220198631287,4.268570423126221,0.2400585561990738
520,0.7080423831939697,0.5607178807258606,4.099304676055908,0.03997700661420822
521,0.6660995483398438,0.575917661190033,4.068811416625977,0.03128743916749954
522,0.6005191206932068,0.5704929828643799,4.2417988777160645,0.06843079626560211
523,0.6275926232337952,0.5529935359954834,4.243538856506348,0.08102946728467941
524,0.5631206035614014,0.5381730794906616,4.138484477996826,0.04466840252280235
525,0.7091884613037109,0.46369561553001404,3.8726396560668945,0.1287447065114975
526,0.1055850088596344,0.622131884098053,4.065482139587402,0.10049797594547272
527,0.5434154868125916,0.5842607021331787,3.9195916652679443,0.08359760046005249
528,0.6475313901901245,0.46678218245506287,4.102574825286865,0.19101619720458984
529,0.5119699835777283,0.605334997177124,3.8173985481262207,0.2100449800491333
530,0.6696887016296387,0.5208907723426819,4.2537126541137695,0.0760149359703064
531,0.42259347438812256,0.5481001734733582,4.126211643218994,0.030887112021446228
532,0.5367158651351929,0.5833722352981567,4.071902275085449,0.02530238777399063
533,0.5799938440322876,0.5414605140686035,4.10116720199585,0.10352897644042969
534,0.695792019367218,0.48676323890686035,4.098725318908691,-0.022910848259925842
535,0.6505953669548035,0.5633375644683838,4.259805679321289,0.03891044855117798
536,0.7427192330360413,0.5267027020454407,4.202418804168701,0.17787431180477142
537,0.5145098567008972,0.5482431650161743,3.8058719635009766,0.2151685655117035
538,0.4465365409851074,0.6150856614112854,4.018661975860596,0.14113029837608337
539,0.5405079126358032,0.553634762763977,3.894904375076294,0.17608457803726196
540,0.5274171829223633,0.5137193202972412,4.032603740692139,0.15089669823646545
541,0.7570236921310425,0.49914827942848206,3.9762330055236816,0.28243008255958557
542,0.46618539094924927,0.6068716049194336,4.034940719604492,0.1418256163597107
543,0.5262092351913452,0.6221047639846802,3.9510788917541504,0.0936879813671112
544,0.6286818981170654,0.5343160033226013,4.141502380371094,0.12162065505981445
545,0.6559293270111084,0.602880597114563,4.140974521636963,0.1676558256149292
546,0.6029178500175476,0.4889504611492157,3.8606157302856445,0.2255171239376068
547,0.6835765838623047,0.5325331091880798,4.296468734741211,-0.010016605257987976
548,0.3206009864807129,0.622484564781189,4.349825382232666,0.016211017966270447
549,0.46203646063804626,0.5362709760665894,3.8551480770111084,0.1831977218389511
550,0.36911851167678833,0.6151460409164429,4.048409938812256,0.20716619491577148
551,0.7145864963531494,0.4749126434326172,3.964695453643799,0.09727641940116882
552,0.8346534967422485,0.45808443427085876,4.097753047943115,0.12454693019390106
553,0.8491255640983582,0.5531928539276123,4.269041061401367,0.03665388375520706
554,0.6604754328727722,0.514941930770874,3.9081547260284424,0.15037329494953156
555,0.6119183897972107,0.5490487813949585,4.094752311706543,0.060336120426654816
556,0.46567755937576294,0.5826509594917297,4.211862087249756,0.14766938984394073
557,0.7946350574493408,0.5557257533073425,4.117801189422607,-0.0855114758014679
558,0.4929162263870239,0.5839046239852905,3.9778523445129395,0.07047464698553085
559,0.7361377477645874,0.4847702383995056,4.141841411590576,0.1328752338886261
560,0.4265967011451721,0.585408091545105,4.440018177032471,0.005794592201709747
561,0.5084012746810913,0.5759497880935669,3.8376801013946533,0.031156234443187714
562,0.5265806913375854,0.5946378111839294,3.919604539871216,0.11250484734773636
563,0.6967055797576904,0.505617618560791,4.126004219055176,0.17306622862815857
564,0.5795312523841858,0.5510717034339905,4.179482460021973,0.10559086501598358
565,0.4719517230987549,0.5678608417510986,3.69853138923645,0.1948632448911667
566,0.4234541058540344,0.537351667881012,3.900437593460083,0.12090641260147095
567,0.6914121508598328,0.6054227948188782,4.36439323425293,-0.03516864776611328
568,0.7694057822227478,0.4749276041984558,4.258062839508057,0.15969815850257874
569,0.6883465647697449,0.5938392877578735,4.2504119873046875,0.05656753107905388
570,0.4715350866317749,0.6256014108657837,4.23272180557251,-0.037903085350990295
571,0.593603789806366,0.5400685667991638,3.848137855529785,0.14784838259220123
572,0.5407982468605042,0.5615582466125488,4.12272310256958,0.12713640928268433
573,0.6250413060188293,0.5619022250175476,4.305744647979736,0.06868113577365875
574,0.850388765335083,0.4593138098716736,3.9441490173339844,0.07340172678232193
575,0.4380705952644348,0.6131172180175781,3.981840133666992,0.17008616030216217
576,0.8491839170455933,0.5437121391296387,4.432177543640137,0.03236909210681915
577,0.7492504119873047,0.45257568359375,3.965257406234741,0.16661658883094788
578,0.5980223417282104,0.5416281223297119,4.089186668395996,0.1680496335029602
579,0.6640281677246094,0.49153023958206177,4.0001420974731445,0.12035887688398361
580,0.5532294511795044,0.5245333313941956,3.9647419452667236,0.0817328616976738
581,0.6892757415771484,0.534898042678833,4.0184478759765625,0.09011349827051163
582,0.567265510559082,0.5751944184303284,3.9987165927886963,0.1291920244693756
583,0.3747158944606781,0.6436066627502441,4.176723480224609,0.03426125645637512
584,0.6060099005699158,0.5653930306434631,3.9769797325134277,0.10663165152072906
585,0.7678384780883789,0.4590575695037842,4.019468307495117,0.18155115842819214
586,0.5355181097984314,0.5439863204956055,4.01074743270874,0.1299944519996643
587,0.8417176604270935,0.4650237560272217,4.349372386932373,0.150706946849823
588,0.5600322484970093,0.5745314955711365,3.717508316040039,0.1817244291305542
589,0.48419103026390076,0.5149217844009399,4.059920310974121,0.2079066038131714
590,0.5038503408432007,0.4978261888027191,3.869605779647827,0.20095935463905334
591,0.6044881343841553,0.570888876914978,4.002648830413818,0.06449712812900543
592,0.5509901642799377,0.5719906687736511,3.8476483821868896,0.14357046782970428
593,0.36695531010627747,0.640715479850769,4.323930740356445,-0.06746131181716919
594,0.23472589254379272,0.6320511102676392,4.025364398956299,0.1868564486503601
595,0.5909760594367981,0.6268852949142456,4.248993396759033,0.051830850541591644
596,0.5443814396858215,0.6196987628936768,3.970756769180298,0.11421655118465424
597,0.6457470655441284,0.49787798523902893,4.0582356452941895,0.1592511236667633
598,0.8315494060516357,0.48120689392089844,4.239759922027588,0.014786437153816223
599,0.5972943305969238,0.5624125599861145,4.127741813659668,0.21676573157310486
600,0.5110821723937988,0.559626042842865,3.9935545921325684,0.04974893480539322
601,0.6743361353874207,0.5206548571586609,4.029653549194336,0.026536427438259125
602,0.6381394863128662,0.5621675848960876,3.9473114013671875,-0.0005745440721511841
603,0.4749959707260132,0.5537060499191284,4.11110258102417,0.2237238883972168
604,0.6524871587753296,0.5873031616210938,4.217915058135986,0.03628643602132797
605,0.7195965647697449,0.5040977597236633,4.119787216186523,0.13799163699150085
606,0.4673754572868347,0.5960526466369629,4.129089832305908,-0.035646915435791016
607,0.5579252243041992,0.5406118631362915,4.084601879119873,0.08169578015804291
608,0.6824719905853271,0.5093387365341187,3.819169044494629,0.09294441342353821
609,0.6656250357627869,0.5298142433166504,4.300654411315918,0.11299922317266464
610,0.6615651249885559,0.5184347629547119,3.992284059524536,0.11352881789207458
611,0.43675369024276733,0.6213290095329285,3.962322235107422,0.06704828143119812
612,0.5705460906028748,0.5509334802627563,3.8948915004730225,0.051050927489995956
613,0.6737062335014343,0.5046138763427734,3.952393054962158,0.2113056480884552
614,0.5437535047531128,0.5841874480247498,3.9154679775238037,0.13151830434799194
615,0.46158701181411743,0.5592976808547974,4.264697074890137,0.03416450321674347
616,0.6754735112190247,0.5059499740600586,4.369178295135498,0.039964497089385986
617,0.6937305331230164,0.5412623882293701,4.307716369628906,0.09120157361030579
618,0.7309678792953491,0.5459139347076416,3.814136266708374,0.1437651813030243
619,0.6014153361320496,0.5719070434570312,3.9461848735809326,0.16769002377986908
620,0.5710115432739258,0.5977777242660522,4.2058424949646,0.08634617924690247
621,0.6316148638725281,0.5026893615722656,4.087290287017822,0.2122431844472885
622,0.3647996783256531,0.6083847284317017,3.957181453704834,-0.026737794280052185
623,0.7213724851608276,0.5275859832763672,4.0996503829956055,0.08976756036281586
624,0.7646949291229248,0.48220524191856384,3.9644036293029785,0.14316599071025848
625,0.6564499139785767,0.5408370494842529,4.140222549438477,0.15557029843330383
626,0.5432693958282471,0.515976071357727,3.9308154582977295,0.14472521841526031
627,0.46137356758117676,0.6392635703086853,4.11338996887207,0.1529848724603653
628,0.8597738742828369,0.5347683429718018,4.2084856033325195,0.056332845240831375
629,0.48771554231643677,0.5812718868255615,4.095941543579102,0.16456712782382965
630,0.30363500118255615,0.6147585511207581,4.04149866104126,0.047479718923568726
631,0.4181027412414551,0.6319779753684998,3.917325019836426,0.1552421599626541
632,0.4179951548576355,0.5614636540412903,4.068179130554199,0.19160526990890503
633,0.5286582112312317,0.586139976978302,4.131689548492432,0.1361406147480011
634,0.6198204159736633,0.5346360206604004,4.34461784362793,0.12485504150390625
635,0.5833812952041626,0.5780349373817444,3.9766898155212402,-0.02418912947177887
636,0.8853875398635864,0.4499160349369049,4.141875267028809,0.16605280339717865
637,0.5778032541275024,0.5433059334754944,4.5324296951293945,0.06658489257097244
638,0.4936498999595642,0.5758528113365173,4.238056182861328,0.10884334146976471
639,0.5448101758956909,0.5407241582870483,3.80271315574646,0.10937423259019852
640,0.6169528365135193,0.5805789232254028,4.321959018707275,0.07870060205459595
641,0.2741785943508148,0.6675359010696411,4.215235710144043,-0.0055552273988723755
642,0.35071802139282227,0.6221497058868408,3.7839534282684326,0.0007924288511276245
643,0.5267295241355896,0.656309962272644,4.295194149017334,0.054753899574279785
644,0.37228474020957947,0.636595606803894,4.080155372619629,-0.0751533955335617
645,0.5328039526939392,0.5768020153045654,4.246673107147217,-0.012965813279151917
646,0.5148832201957703,0.5809386372566223,4.032076835632324,0.08723468333482742
647,0.5485052466392517,0.5664687752723694,3.9878950119018555,0.2990020513534546
648,0.6827082633972168,0.4727722406387329,4.010790824890137,0.14462074637413025
649,0.4557490646839142,0.628265917301178,3.865027666091919,0.1925039142370224
650,0.5454052686691284,0.4945630431175232,3.919550895690918,0.1992834359407425
651,0.6837251782417297,0.5466147065162659,4.276240348815918,0.024466730654239655
652,0.627432107925415,0.6183262467384338,4.086594104766846,0.053630050271749496
653,0.7263202667236328,0.46854984760284424,4.190778732299805,0.08087519556283951
654,0.6534509062767029,0.49703773856163025,4.128814697265625,0.03359535336494446
655,0.6581261157989502,0.4707126021385193,4.086152076721191,0.1215987503528595
656,0.6716868877410889,0.6134821176528931,3.9707159996032715,0.13725322484970093
657,0.5824307203292847,0.5294296145439148,4.099013805389404,0.25031042098999023
658,0.4864566922187805,0.6032347679138184,3.9541192054748535,0.0512881726026535
659,0.7646934390068054,0.49861961603164673,3.995027542114258,0.1185126081109047
660,0.516695499420166,0.5952816009521484,4.2700018882751465,0.13681145012378693
661,0.8264024257659912,0.5042360424995422,4.252208232879639,0.07586856931447983
662,0.5544740557670593,0.600967526435852,4.016121864318848,0.019413158297538757
663,0.5868740677833557,0.5099936723709106,4.216792106628418,0.2238820493221283
664,0.6673669219017029,0.5448014736175537,4.120652198791504,0.22957298159599304
665,0.619181752204895,0.5458838939666748,3.974794387817383,0.22892609238624573
666,0.6904429197311401,0.5928429365158081,4.320036888122559,0.19059237837791443
667,0.4057151675224304,0.6602972149848938,4.023482322692871,0.16207824647426605
668,0.8767572641372681,0.43193089962005615,4.126750946044922,0.14237470924854279
669,0.6247645020484924,0.570760190486908,4.315494060516357,0.0440940298140049
670,0.43603432178497314,0.6296573877334595,3.9548606872558594,-0.004697367548942566
671,0.7636438012123108,0.5292181968688965,4.406772136688232,0.006367892026901245
672,0.7545709609985352,0.4532608389854431,3.881819486618042,0.05501067638397217
673,0.6729341149330139,0.541820764541626,4.167490005493164,0.047687385231256485
674,0.6637035608291626,0.5208857655525208,4.038013935089111,0.03223221004009247
675,0.7807055711746216,0.5315686464309692,4.453799724578857,0.1727215200662613
676,0.684259295463562,0.512688159942627,3.916163444519043,0.12595714628696442
677,0.5513814687728882,0.5589949488639832,4.202149391174316,0.1451825201511383
678,0.6919808387756348,0.5121524333953857,4.101352214813232,0.16623666882514954
679,0.7708256244659424,0.5049932599067688,4.160674571990967,0.28608348965644836
680,0.38745903968811035,0.6962147951126099,3.949897289276123,0.08857738971710205
681,0.631679356098175,0.5134695172309875,3.868565320968628,0.15937918424606323
682,0.6607162952423096,0.48042142391204834,4.150434494018555,0.0774221122264862
683,0.5835579633712769,0.5626305937767029,4.387975215911865,0.09876619279384613
684,0.5626668930053711,0.5851184129714966,3.880702495574951,0.16651320457458496
685,0.6151079535484314,0.5210035443305969,4.106268405914307,0.09504693746566772
686,0.6550438404083252,0.4920998215675354,3.857658624649048,0.1797768771648407
687,0.5501558780670166,0.5557347536087036,3.7370448112487793,0.21359634399414062
688,0.6632320284843445,0.5309572219848633,4.354647636413574,0.008921250700950623
689,0.6521618962287903,0.4776756465435028,3.967653751373291,0.0920277088880539
690,0.6510172486305237,0.5141967535018921,4.097355365753174,0.19467909634113312
691,0.7294791340827942,0.4794570803642273,4.115189552307129,0.036659784615039825
692,0.6210014224052429,0.5346038341522217,4.0886406898498535,0.26796895265579224
693,0.38491618633270264,0.6067589521408081,3.9620931148529053,0.07250510156154633
694,0.6015312075614929,0.6054159998893738,4.019035816192627,0.02002687007188797
695,0.5550519227981567,0.5960223078727722,4.181432723999023,0.10839087516069412
696,0.38240164518356323,0.5941219925880432,3.99613881111145,0.17348043620586395
697,0.6616967916488647,0.4706350266933441,3.9466331005096436,0.2625563442707062
698,0.8609026074409485,0.4768405854701996,4.398133277893066,0.15428364276885986
699,0.5395355224609375,0.5990569591522217,3.980508804321289,0.08063797652721405
700,0.5338521599769592,0.6324405670166016,4.2078728675842285,0.1144893616437912
701,0.6473895311355591,0.4959636330604553,4.137429237365723,0.1535668969154358
702,0.48938900232315063,0.5166811347007751,3.7240614891052246,0.11826807260513306
703,0.5618800520896912,0.614751398563385,4.068609237670898,0.27480044960975647
704,0.5183029770851135,0.5199509859085083,3.84963321685791,0.1608431041240692
705,0.5301486849784851,0.5841929912567139,4.019211769104004,0.08248534053564072
706,0.5479527711868286,0.5682942271232605,3.825906276702881,0.20359587669372559
707,0.7069903016090393,0.5933282375335693,4.143758773803711,0.07090874016284943
708,0.7085563540458679,0.544349730014801,4.295756816864014,0.09271448850631714
709,0.6640118360519409,0.5369529128074646,4.355122089385986,0.0228097066283226
710,0.6814162135124207,0.5264719724655151,3.8179421424865723,0.0570068322122097
711,0.7825824022293091,0.4833550453186035,4.104833126068115,0.040010131895542145
712,0.6200616359710693,0.524398922920227,4.08035945892334,0.1427069753408432
713,0.7165259122848511,0.4736258387565613,4.332053184509277,0.18109025061130524
714,0.6965067982673645,0.4764192998409271,4.281209945678711,0.06417054682970047
715,0.6725232005119324,0.5074869990348816,4.0903449058532715,0.09767230600118637
716,0.4263151288032532,0.5880897045135498,3.932823657989502,0.025495290756225586
717,0.5209941267967224,0.594398558139801,4.250929832458496,0.13231447339057922
718,0.5471270084381104,0.6334375143051147,4.079928398132324,0.1539974957704544
719,0.5622999668121338,0.6098360419273376,4.192189693450928,0.09120051562786102
720,0.7102698087692261,0.5228576064109802,4.372823715209961,0.14569969475269318
721,0.6317147612571716,0.4597233831882477,4.096243381500244,0.0978352427482605
722,0.4291154146194458,0.581284761428833,4.06585693359375,0.05848134681582451
723,0.5550453662872314,0.5073907375335693,4.130190849304199,0.13727980852127075
724,0.5080863237380981,0.6095438599586487,4.301661014556885,0.02709571272134781
725,0.7545872926712036,0.5428257584571838,4.237344741821289,0.14121264219284058
726,0.716722846031189,0.4529113471508026,3.991807460784912,0.17394238710403442
727,0.494394451379776,0.5525067448616028,4.0723981857299805,-0.15198341012001038
728,0.5766845941543579,0.5547855496406555,4.198497772216797,0.1457931399345398
729,0.5487065315246582,0.5287837386131287,4.100634574890137,0.03174992650747299
730,0.597667396068573,0.4821731150150299,3.8953442573547363,0.03674304485321045
731,0.7046957015991211,0.5058088302612305,4.226449012756348,0.05261719971895218
732,0.769962728023529,0.5311763882637024,3.9401819705963135,0.11553427577018738
733,0.4740395247936249,0.5844606161117554,3.7953028678894043,0.10136377066373825
734,0.5945231318473816,0.5505280494689941,3.9957435131073,0.2647843360900879
735,0.6345971822738647,0.5221686363220215,4.065876007080078,0.08220332115888596
736,0.7479267120361328,0.5669854879379272,4.123757362365723,0.07090069353580475
737,0.5117564797401428,0.570894181728363,4.418233394622803,0.10087593644857407
738,0.6447314023971558,0.4997692406177521,4.145256996154785,0.161253422498703
739,0.49221593141555786,0.5507603287696838,4.039347171783447,0.18792839348316193
740,0.6665043234825134,0.545844316482544,4.055943965911865,0.20976832509040833
741,0.726353645324707,0.5169550776481628,4.281182289123535,0.16669617593288422
742,0.3761572539806366,0.6953944563865662,3.9983572959899902,0.07838541269302368
743,0.6688540577888489,0.5509635210037231,4.270575046539307,0.03712884336709976
744,0.198948472738266,0.6833751201629639,3.8121304512023926,0.11232919991016388
745,0.40817928314208984,0.4949912130832672,4.337935924530029,0.007062047719955444
746,0.5335568785667419,0.48245370388031006,3.979276418685913,0.13010703027248383
747,0.5982677936553955,0.5055031776428223,4.225808143615723,0.08849795162677765
748,0.7235355973243713,0.5552612543106079,4.444232940673828,0.20903313159942627
749,0.3834007978439331,0.5679388046264648,3.7958574295043945,0.052944526076316833
750,0.799811065196991,0.4617997705936432,4.196159839630127,0.15238429605960846
751,0.6618984937667847,0.5216487050056458,3.899846315383911,0.24491699039936066
