,elbo,segment
573,5018.210114052891,2
574,5009.228072413803,2
575,4995.855673885345,2
576,5017.248517227173,2
577,5006.33261808604,2
578,5012.754489788413,2
579,5039.475107043982,2
580,5021.4922107324,2
581,4992.719891490042,2
582,5036.6125448569655,2
583,5000.013751527667,2
584,5003.544382159412,2
585,4989.019631478191,2
586,4997.270565742254,2
587,5004.805235151947,2
588,5005.801883126795,2
589,4994.637348337471,2
590,5001.866343975067,2
591,4991.663698434829,2
592,4991.873128569126,2
593,4986.4152887016535,2
594,5011.6795964568855,2
595,4992.008208698034,2
596,5020.27206620574,2
597,4995.199836802482,2
598,4996.896580608189,2
599,5009.337144559622,2
