,elbo,segment
422,6762.848005182294,2
423,6764.5882348105315,2
424,6730.063456872106,2
425,6714.710973119736,2
426,6730.254899966717,2
427,6705.272926184536,2
428,6698.403521290422,2
429,6692.416822919248,2
430,6677.843044441938,2
431,6679.3718723714355,2
432,6674.9000798344605,2
433,6668.146380856633,2
434,6678.017507702112,2
435,6669.077348569035,2
436,6677.553655901551,2
437,6668.193580740689,2
438,6663.642898851634,2
439,6661.056223285198,2
440,6663.359074714781,2
441,6653.151731207967,2
442,6659.991317918896,2
443,6656.453473994135,2
444,6651.154848638176,2
445,6653.660621318221,2
446,6651.581856071949,2
447,6660.004946893453,2
448,6655.924166959525,2
449,6657.647891983391,2
450,6653.978092366457,2
451,6652.244828751684,2
452,6650.494433355331,2
453,6652.9854585677385,2
454,6648.725585702063,2
455,6648.79486669302,2
456,6645.380105793476,2
457,6649.554681575298,2
458,6648.875571885705,2
459,6650.290799248218,2
460,6648.688854235411,2
461,6646.685372638702,2
462,6648.371864882112,2
463,6646.352670425176,2
464,6647.06164392829,2
465,6647.004711169005,2
466,6648.351392355563,2
467,6648.989145439863,2
468,6645.784081971646,2
469,6646.607828450203,2
470,6645.8880015730865,2
471,6647.829777747393,2
472,6647.4792125284675,2
473,6646.204993933438,2
474,6645.841670665145,2
475,6644.954273694753,2
476,6645.703957241773,2
477,6646.296746629477,2
478,6645.212632912397,2
479,6646.311344897747,2
480,6643.540453380347,2
481,6642.592299288512,2
482,6645.202101480961,2
483,6643.404354113341,2
484,6646.2650537908075,2
485,6642.30495660901,2
486,6641.529416561127,2
487,6644.547995844485,2
488,6643.937132650613,2
489,6643.980046403408,2
490,6645.312249541282,2
491,6643.503786146641,2
492,6645.217716562747,2
493,6643.379725700617,2
494,6643.594659084082,2
495,6644.239141744375,2
496,6643.432817298173,2
497,6645.595782077312,2
498,6643.738382196425,2
499,6640.697375535966,2
500,6644.885241234303,2
501,6643.6915960550305,2
502,6644.433071523904,2
503,6643.722170871496,2
